,ast,ast_per_g,blk,college,draft_rank,draft_year,end_age,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,height_in,mp,mp_per_g,name,name_index,no_of_seasons,per,pts,pts_per_g,reach_in,start_age,stl,trb_per_g,weight_lb,wingspan_in,salary,position,birthday,shoot,inflation,adjusted_salary,month
1281,384.0,5.8,2.0,University of Nebraska at Kearney,107.0,1987.0,22.0,701.0,38.0,0.333,114.0,0.491,1429.0,268.0,0.705,380.0,94.0,76.0,2516.9978822354165,29.10783950617286,Bart Kofoed,1.0,3.0,5.7,1708.0,18.2,101.36295473013143,18.0,106.0,4.7,210.0,80.92691563451253,75000.0,Shooting Guard,1964-03-24,Right,2.11,158250.0,3.0
1282,,,53.0,Duke University,116.0,1987.0,21.0,86.0,,0.32627759472817097,,0.478,180.0,52.0,0.627,83.0,92.0,86.0,730.0,7.9,Martin Nessley,1.0,4.0,2.8,224.0,2.4,114.43591927042324,18.0,17.0,2.1,260.0,90.66509857521305,,Center,1965-02-16,Right,2.11,,2.0
1283,342.0,2.3,200.0,University of Kansas,1.0,1988.0,21.0,1216.0,10.0,0.345,29.0,0.593,2049.0,509.0,0.74,688.0,147.0,82.0,4961.0,33.7,Danny Manning,1.0,4.0,16.9,2951.0,20.1,109.2067334543065,18.0,250.0,8.1,230.0,86.76982539893282,1650000.0,Power Forward,1966-05-17,Right,2.03,3349499.9999999995,5.0
1284,46.0,0.4,345.0,Marist College,2.0,1988.0,21.0,756.0,0.0,0.32657555501870233,2.0,0.609,1241.0,433.0,0.693,625.0,107.0,88.0,3141.0,29.4,Rik Smits,1.0,4.0,17.9,1945.0,18.2,117.0505121784816,18.0,22.0,7.6,250.0,92.61273516335314,800000.0,Center,1966-08-23,Right,2.03,1623999.9999999998,8.0
1285,171.0,1.4,346.0,University of Pittsburgh,3.0,1988.0,22.0,707.0,3.0,0.32657555501870233,11.0,0.5,1414.0,628.0,0.753,834.0,122.0,82.0,4103.0,33.6,Charles Smith,1.0,4.0,15.7,2045.0,16.8,109.2067334543065,19.0,114.0,8.1,230.0,86.76982539893282,619200.0,Shooting Guard,1975-08-22,Right,2.03,1256975.9999999998,8.0
1286,281.0,2.2,141.0,Auburn University,4.0,1988.0,22.0,694.0,42.0,0.339,124.0,0.501,1386.0,287.0,0.7120000000000001,403.0,128.0,80.0,4058.0,31.7,Chris Morris,1.0,4.0,15.1,1717.0,13.4,106.59214054624815,19.0,189.0,6.7,210.0,84.82218881079272,625000.0,Small Forward and Shooting Guard,1966-01-20,Right,2.03,1268749.9999999998,1.0
1287,205.0,3.2,26.0,Kansas State University,5.0,1988.0,22.0,469.0,85.0,0.413,206.0,0.483,971.0,304.0,0.77,395.0,64.0,77.0,2164.0,33.8,Mitch Richmond,1.0,2.0,17.6,1327.0,20.7,102.67025118416063,21.0,61.0,6.0,215.0,81.90073392858258,700000.0,Shooting Guard,1965-06-30,Right,2.03,1420999.9999999998,6.0
1288,400.0,3.2,76.0,Bradley University,6.0,1988.0,21.0,1100.0,118.0,0.359,329.0,0.539,2041.0,690.0,0.8059999999999999,856.0,125.0,75.0,4716.0,37.7,Hersey Hawkins,1.0,4.0,16.3,3008.0,24.1,100.05565827610225,18.0,259.0,6.5,190.0,79.95309734044248,650000.0,Shooting Guard,1966-09-29,Right,2.03,1319499.9999999998,9.0
1289,35.0,0.3,392.0,Temple University,7.0,1988.0,22.0,553.0,,0.32627759472817097,,0.544,1016.0,262.0,0.605,433.0,130.0,81.0,4096.0,31.5,Tim Perry,1.0,4.0,12.4,1368.0,10.5,107.89943700027737,19.0,81.0,7.6,200.0,85.79600710486278,600000.0,Power Forward and Center,1965-06-04,Right,2.03,1217999.9999999998,6.0
1290,220.0,3.6,31.0,University of Kentucky,8.0,1988.0,20.0,404.0,134.0,0.4,335.0,0.475,851.0,131.0,0.7709999999999999,170.0,61.0,76.0,2070.0,33.9,Rex Chapman,1.0,2.0,13.9,1073.0,17.6,101.36295473013143,19.0,89.0,2.6,185.0,80.92691563451253,675000.0,Shooting Guard and Point Guard,1967-10-05,Right,2.03,1370249.9999999998,10.0
1291,86.0,0.6,319.0,Syracuse University,9.0,1988.0,22.0,652.0,0.0,0.32657555501870233,1.0,0.56,1165.0,412.0,0.5760000000000001,715.0,136.0,83.0,3794.0,27.9,Rony Seikaly,1.0,4.0,15.7,1716.0,12.6,110.5140299083357,19.0,88.0,8.0,230.0,87.74364369300287,650000.0,Center,1965-05-10,Right,2.03,1319499.9999999998,5.0
1292,434.0,4.1,122.0,University of Georgia,10.0,1988.0,21.0,546.0,35.0,0.324,108.0,0.5,1092.0,221.0,0.784,282.0,107.0,79.0,2781.0,26.0,Willie Anderson,1.0,4.0,13.8,1348.0,12.6,105.284844092219,18.0,140.0,3.9,190.0,83.84837051672268,500000.0,Shooting Guard and Small Forward,1967-01-08,Right,2.03,1014999.9999999999,1.0
1293,137.0,1.3,163.0,Vanderbilt University,11.0,1988.0,22.0,519.0,,0.32627759472817097,,0.606,856.0,243.0,0.62,392.0,104.0,84.0,2338.0,22.5,Will Perdue,1.0,4.0,13.6,1281.0,12.3,111.82132636236489,18.0,32.0,6.8,240.0,88.71746198707295,425000.0,Center,1965-08-29,Right,2.03,862749.9999999999,8.0
1294,125.0,1.2,69.0,University of Oklahoma,12.0,1988.0,22.0,638.0,3.0,0.32657555501870233,15.0,0.537,1188.0,256.0,0.713,359.0,101.0,80.0,2922.0,28.9,Harvey Grant,1.0,3.0,12.7,1535.0,15.2,106.59214054624815,19.0,100.0,8.2,195.0,84.82218881079272,425000.0,Power Forward and Small Forward,1965-07-04,Right,2.03,862749.9999999999,7.0
1295,252.0,2.0,61.0,Iowa State University,13.0,1988.0,22.0,974.0,27.0,0.329,82.0,0.526,1852.0,527.0,0.6859999999999999,768.0,125.0,77.0,4438.0,35.5,Jeff Grayer,1.0,4.0,12.0,2502.0,20.0,102.67025118416063,19.0,199.0,7.3,200.0,81.90073392858258,400000.0,Shooting Guard and Small Forward,1965-12-17,Right,2.03,811999.9999999999,12.0
1296,209.0,2.2,95.0,Central Michigan University,14.0,1988.0,22.0,790.0,47.0,0.431,109.0,0.536,1474.0,418.0,0.631,662.0,94.0,78.0,3383.0,36.0,Dan Majerle,1.0,4.0,13.8,2045.0,21.8,103.97754763818979,19.0,160.0,8.9,215.0,82.87455222265262,450000.0,Shooting Guard and Small Forward,1965-09-09,Right,2.03,913499.9999999999,9.0
1297,731.0,5.7,29.0,University of Michigan,15.0,1988.0,22.0,896.0,77.0,0.461,167.0,0.528,1696.0,353.0,0.79,447.0,129.0,75.0,4238.0,32.9,Gary Grant,1.0,4.0,13.4,2222.0,17.2,100.05565827610225,19.0,300.0,3.5,185.0,79.95309734044248,250000.0,Point Guard,1965-04-21,Right,2.03,507499.99999999994,4.0
1298,207.0,1.6,14.0,University of Missouri,16.0,1988.0,20.0,893.0,30.0,0.455,66.0,0.522,1710.0,764.0,0.7929999999999999,963.0,130.0,79.0,4268.0,32.8,Derrick Chievous,1.0,4.0,11.8,2580.0,19.8,105.284844092219,17.0,152.0,7.5,195.0,83.84837051672268,350000.0,Small Forward,1967-07-03,Right,2.03,710499.9999999999,7.0
1299,54.0,0.4,164.0,University of Wyoming,17.0,1988.0,21.0,753.0,,0.32627759472817097,,0.612,1231.0,432.0,0.6809999999999999,634.0,131.0,83.0,3808.0,29.1,Eric Leckner,1.0,4.0,9.8,1938.0,14.8,110.5140299083357,18.0,61.0,5.9,265.0,87.74364369300287,325000.0,Center,1966-05-27,Right,2.03,659749.9999999999,5.0
1300,,,32.0,San Jose State University,18.0,1988.0,23.0,651.0,89.0,0.4320000000000001,206.0,0.471,1382.0,431.0,0.815,529.0,105.0,80.0,3213.0,30.6,Ricky Berry,1.0,4.0,13.1,1822.0,17.4,106.59214054624815,19.0,95.0,4.7,205.0,84.82218881079272,300000.0,Shooting Guard,1964-10-06,Right,2.03,608999.9999999999,10.0
1301,295.0,3.4,14.0,DePaul University,19.0,1988.0,21.0,571.0,32.0,0.464,69.0,0.534,1069.0,274.0,0.626,438.0,87.0,75.0,2880.0,33.1,Rod Strickland,1.0,3.0,18.0,1448.0,16.6,100.05565827610225,19.0,204.0,3.4,175.0,79.95309734044248,250000.0,Point Guard and Shooting Guard,1966-07-11,Right,2.03,507499.99999999994,7.0
1302,215.0,3.5,27.0,DePaul University,20.0,1988.0,22.0,404.0,41.0,0.446,92.0,0.534,756.0,146.0,0.7929999999999999,184.0,61.0,75.0,2059.0,33.8,Kevin Edwards,1.0,2.0,12.7,995.0,16.3,100.05565827610225,21.0,133.0,5.1,190.0,79.95309734044248,300000.0,Shooting Guard and Point Guard,1965-10-30,Right,2.03,608999.9999999999,10.0
1303,87.0,0.7,111.0,Seton Hall University,21.0,1988.0,22.0,729.0,2.0,0.32657555501870233,3.0,0.521,1398.0,446.0,0.705,633.0,118.0,81.0,3671.0,31.1,Mark Bryant,1.0,4.0,10.9,1906.0,16.2,107.89943700027737,19.0,88.0,7.7,245.0,85.79600710486278,220000.0,Power Forward and Center,1965-04-25,Right,2.03,446599.99999999994,4.0
1304,113.0,0.9,74.0,University of Southern Mississippi,22.0,1988.0,21.0,694.0,32.0,0.294,109.0,0.476,1458.0,206.0,0.698,295.0,121.0,79.0,3439.0,28.4,Randolph Keys,1.0,4.0,10.3,1626.0,13.4,105.284844092219,18.0,125.0,6.0,195.0,83.84837051672268,250000.0,Small Forward,1966-04-19,Right,2.03,507499.99999999994,4.0
1305,206.0,2.2,34.0,University of Pittsburgh,23.0,1988.0,21.0,436.0,4.0,0.32657555501870233,15.0,0.525,831.0,341.0,0.618,552.0,93.0,78.0,2970.0,31.9,Jerome Lane,1.0,3.0,12.6,1217.0,13.1,103.97754763818979,19.0,105.0,10.4,230.0,82.87455222265262,200000.0,Power Forward,1966-12-04,Right,2.03,405999.99999999994,12.0
1306,540.0,5.4,26.0,"University of California, Santa Barbara",24.0,1988.0,21.0,388.0,44.0,0.379,116.0,0.434,894.0,187.0,0.728,257.0,100.0,78.0,3191.0,31.9,Brian Shaw,1.0,4.0,11.7,1007.0,10.1,103.97754763818979,17.0,127.0,6.4,190.0,82.87455222265262,150000.0,Point Guard and Shooting Guard,1966-03-22,Right,2.03,304499.99999999994,3.0
1307,586.0,5.0,11.0,University of Notre Dame,25.0,1988.0,23.0,704.0,67.0,0.406,165.0,0.442,1593.0,583.0,0.813,717.0,118.0,72.0,4204.0,35.6,David Rivers,1.0,4.0,9.7,2058.0,17.4,96.13376891401474,20.0,201.0,3.3,170.0,77.03164245823233,200000.0,Point Guard,1965-01-20,Right,2.03,405999.99999999994,1.0
1308,,,95.0,University of Houston,26.0,1988.0,23.0,320.0,,0.32627759472817097,,0.508,630.0,117.0,0.7090000000000001,165.0,61.0,85.0,1884.0,30.9,Rolando Ferreira,1.0,2.0,-7.6,760.0,12.5,113.12862281639406,22.0,60.0,6.2,240.0,89.69128028114298,100000.0,Center,1964-05-24,Right,2.03,202999.99999999997,5.0
1309,,,111.0,St. John's University,27.0,1988.0,21.0,513.0,,0.32627759472817097,,0.499,1029.0,347.0,0.746,465.0,127.0,81.0,3525.0,27.8,Shelton Jones,1.0,4.0,10.4,1374.0,10.8,107.89943700027737,18.0,84.0,5.9,210.0,85.79600710486278,,Small Forward,1966-04-06,Right,2.03,,4.0
1310,41.0,0.3,252.0,University of Arkansas,28.0,1988.0,21.0,350.0,,0.32627759472817097,,0.489,716.0,138.0,0.575,240.0,121.0,83.0,2626.0,21.7,Andrew Lang,1.0,4.0,11.7,838.0,6.9,110.5140299083357,18.0,52.0,5.7,245.0,87.74364369300287,100000.0,Center,1966-06-28,Right,2.03,202999.99999999997,6.0
1311,270.0,2.6,11.0,North Carolina State University,29.0,1988.0,21.0,343.0,67.0,0.447,150.0,0.502,683.0,189.0,0.825,229.0,103.0,76.0,2275.0,22.1,Vinny Del Negro,1.0,4.0,13.5,942.0,9.1,101.36295473013143,18.0,91.0,2.9,185.0,80.92691563451253,175000.0,Shooting Guard and Point Guard,1966-08-09,Right,2.03,355249.99999999994,8.0
1312,,,95.0,University of Wyoming,30.0,1988.0,22.0,823.0,,0.32627759472817097,,0.506,1628.0,522.0,0.77,678.0,129.0,77.0,4545.0,35.2,Fennis Dembo,1.0,4.0,7.8,2311.0,17.9,102.67025118416063,19.0,176.0,7.4,215.0,81.90073392858258,100000.0,Small Forward,1966-01-24,Right,2.03,202999.99999999997,1.0
1313,481.0,4.0,94.0,Purdue University,31.0,1988.0,21.0,378.0,88.0,0.447,197.0,0.499,758.0,200.0,0.722,277.0,119.0,74.0,2689.0,22.6,Everette Stephens,1.0,4.0,7.4,1044.0,8.8,98.7483618220731,18.0,152.0,2.0,175.0,78.97927904637244,100000.0,Point Guard,1966-10-21,Right,2.03,202999.99999999997,10.0
1314,86.0,0.9,101.0,North Carolina State University,32.0,1988.0,21.0,556.0,0.0,0.32657555501870233,1.0,0.511,1089.0,176.0,0.568,310.0,94.0,82.0,2897.0,30.8,Charles Shackleford,1.0,3.0,13.1,1288.0,13.7,109.2067334543065,19.0,76.0,7.8,225.0,86.76982539893282,150000.0,Center and Power Forward,1966-04-22,Right,2.03,304499.99999999994,4.0
1315,211.0,1.9,65.0,Eastern Michigan University,33.0,1988.0,21.0,542.0,,0.32627759472817097,,0.5489999999999999,988.0,385.0,0.725,531.0,114.0,80.0,3259.0,28.6,Grant Long,1.0,4.0,13.3,1469.0,12.9,106.59214054624815,18.0,171.0,7.6,225.0,84.82218881079272,100000.0,Power Forward,1966-03-12,Right,2.03,202999.99999999997,3.0
1316,59.0,0.8,30.0,University of Arizona,34.0,1988.0,22.0,357.0,9.0,0.45,20.0,0.526,679.0,253.0,0.767,330.0,78.0,79.0,1905.0,24.4,Tom Tolbert,1.0,4.0,10.5,976.0,12.5,105.284844092219,18.0,46.0,5.4,235.0,83.84837051672268,150000.0,Power Forward and Small Forward,1965-10-16,Right,2.03,304499.99999999994,10.0
1317,,,55.0,University of Memphis,35.0,1988.0,20.0,215.0,,0.32627759472817097,,0.5429999999999999,396.0,60.0,0.517,116.0,39.0,78.0,1125.0,28.8,Sylvester Gray,1.0,2.0,11.2,490.0,12.6,103.97754763818979,19.0,46.0,7.6,230.0,82.87455222265262,160000.0,Small Forward,1967-07-08,Right,2.03,324799.99999999994,7.0
1318,96.0,1.6,9.0,University of New Orleans,36.0,1988.0,21.0,499.0,90.0,0.35200000000000004,256.0,0.482,1036.0,270.0,0.7759999999999999,348.0,59.0,77.0,1884.0,31.9,Ledell Eackles,1.0,2.0,13.8,1358.0,23.0,102.67025118416063,20.0,53.0,4.5,220.0,81.90073392858258,225000.0,Shooting Guard,1966-11-24,Right,2.03,456749.99999999994,11.0
1319,84.0,0.7,43.0,Stanford University,37.0,1988.0,21.0,423.0,2.0,0.32657555501870233,4.0,0.503,841.0,190.0,0.701,271.0,117.0,83.0,2563.0,21.9,Greg Butler,1.0,4.0,2.9,1038.0,8.9,110.5140299083357,18.0,30.0,4.2,240.0,87.74364369300287,100000.0,Center,1966-03-11,Right,2.03,202999.99999999997,3.0
1320,34.0,0.5,192.0,Indiana University,38.0,1988.0,21.0,347.0,,0.32627759472817097,,0.5379999999999999,645.0,160.0,0.672,238.0,63.0,82.0,1909.0,30.3,Dean Garrett,1.0,2.0,13.3,854.0,13.6,109.2067334543065,20.0,34.0,8.5,225.0,86.76982539893282,100000.0,Center,1966-11-27,Right,2.03,202999.99999999997,11.0
1321,33.0,1.1,125.0,University of Miami,39.0,1988.0,22.0,313.0,,0.32627759472817097,,0.511,613.0,157.0,0.565,278.0,55.0,85.0,1766.0,32.1,Tito Horford,1.0,2.0,4.4,783.0,14.2,113.12862281639406,21.0,22.0,9.3,245.0,89.69128028114298,100000.0,Center,1966-01-19,Right,2.03,202999.99999999997,1.0
1322,,,120.0,Auburn University at Montgomery,40.0,1988.0,22.0,604.0,,0.32627759472817097,,0.5539999999999999,1091.0,327.0,0.5770000000000001,567.0,106.0,80.0,3035.0,28.6,Orlando Graham,1.0,4.0,6.7,1535.0,14.5,106.59214054624815,19.0,95.0,9.0,220.0,84.82218881079272,,Power Forward,1965-05-05,Right,2.03,,5.0
1323,,,6.0,Indiana University,41.0,1988.0,23.0,295.0,,0.32627759472817097,,0.518,570.0,154.0,0.856,180.0,63.0,73.0,1735.6279577990078,29.10783950617286,Keith Smart,1.0,2.0,-0.0,765.0,12.1,97.44106536804392,22.0,57.0,3.0,175.0,78.00546075230238,,Point Guard,1964-09-21,Right,2.03,,9.0
1324,,,49.0,Purdue University,43.0,1988.0,21.0,605.0,,0.32627759472817097,,0.541,1119.0,486.0,0.7440000000000001,653.0,124.0,79.0,3462.0,27.9,Todd Mitchell,1.0,4.0,7.5,1699.0,13.7,105.284844092219,18.0,75.0,6.0,205.0,83.84837051672268,,Small Forward,1966-07-26,Right,2.03,,7.0
1325,,,18.0,University of Oregon,44.0,1988.0,22.0,714.0,,0.32627759472817097,,0.47,1520.0,453.0,0.795,570.0,115.0,76.0,4142.0,36.0,Anthony Taylor,1.0,4.0,11.1,1939.0,16.9,101.36295473013143,19.0,147.0,4.0,175.0,80.92691563451253,100000.0,Point Guard,1965-11-30,Right,2.03,202999.99999999997,11.0
1326,407.0,3.4,43.0,University of Rhode Island,45.0,1988.0,21.0,584.0,52.0,0.444,117.0,0.474,1231.0,353.0,0.784,450.0,120.0,74.0,3640.0,30.3,Tom Garrick,1.0,4.0,11.6,1573.0,13.1,98.7483618220731,18.0,207.0,3.8,185.0,78.97927904637244,100000.0,Shooting Guard,1966-07-07,Right,2.03,202999.99999999997,7.0
1327,425.0,3.8,10.0,"California State University, Long Beach",46.0,1988.0,21.0,538.0,127.0,0.39,326.0,0.448,1200.0,227.0,0.78,291.0,113.0,76.0,3203.0,28.3,Morlon Wiley,1.0,4.0,10.6,1430.0,12.7,101.36295473013143,18.0,187.0,2.8,185.0,80.92691563451253,100000.0,Point Guard,1966-09-24,Right,2.03,202999.99999999997,9.0
1328,386.0,3.0,21.0,University of Florida,47.0,1988.0,22.0,921.0,103.0,0.375,275.0,0.462,1995.0,505.0,0.715,706.0,130.0,76.0,4194.0,32.3,Vernon Maxwell,1.0,4.0,12.7,2450.0,18.8,101.36295473013143,19.0,206.0,3.7,180.0,80.92691563451253,100000.0,Shooting Guard and Point Guard,1965-09-12,Right,2.03,202999.99999999997,9.0
1329,464.0,4.0,24.0,Baylor University,48.0,1988.0,21.0,657.0,53.0,0.349,152.0,0.485,1355.0,488.0,0.738,661.0,115.0,74.0,3161.0,34.0,Micheal Williams,1.0,4.0,17.9,1855.0,16.1,98.7483618220731,18.0,282.0,2.9,175.0,78.97927904637244,100000.0,Point Guard,1966-07-23,Right,2.03,202999.99999999997,7.0
1330,443.0,3.4,8.0,University of Arizona,50.0,1988.0,22.0,553.0,114.0,0.573,199.0,0.5479999999999999,1010.0,225.0,0.815,276.0,129.0,75.0,4136.0,32.1,Steve Kerr,1.0,4.0,13.1,1445.0,11.2,100.05565827610225,18.0,124.0,2.2,175.0,79.95309734044248,100000.0,Point Guard and Shooting Guard,1965-09-27,Right,2.03,202999.99999999997,9.0
1331,,,83.0,University of Kentucky,51.0,1988.0,21.0,256.0,,0.32627759472817097,,0.5379999999999999,476.0,179.0,0.622,288.0,117.0,81.0,1909.0,16.3,Rob Lock,1.0,4.0,5.3,691.0,5.9,107.89943700027737,18.0,50.0,4.1,225.0,85.79600710486278,,Power Forward,1966-05-22,Right,2.03,,5.0
1332,268.0,2.4,41.0,Tennessee State University,53.0,1988.0,21.0,783.0,57.0,0.438,130.0,0.461,1697.0,452.0,0.713,634.0,111.0,79.0,3729.0,33.6,Anthony Mason,1.0,4.0,14.6,2075.0,18.7,105.284844092219,18.0,140.0,8.1,250.0,83.84837051672268,210000.0,Power Forward and Small Forward and Center,1966-12-14,Left,2.03,426299.99999999994,12.0
1333,,,121.0,Austin Peay State University,56.0,1988.0,22.0,351.0,,0.32627759472817097,,0.545,644.0,129.0,0.5579999999999999,231.0,101.0,83.0,2290.0,22.7,Barry Sumpter,1.0,3.0,-30.2,831.0,8.2,110.5140299083357,18.0,52.0,5.8,215.0,87.74364369300287,,Power Forward,1965-11-11,Right,2.03,,11.0
1334,,,230.0,University of Tampa,59.0,1988.0,21.0,683.0,,0.32627759472817097,,0.486,1404.0,425.0,0.743,572.0,125.0,80.0,3926.0,31.4,Nate Johnston,1.0,4.0,14.1,1859.0,14.9,106.59214054624815,18.0,140.0,8.0,210.0,84.82218881079272,,Power Forward and Small Forward,1966-12-18,Right,2.03,,12.0
1335,153.0,1.2,34.0,University of Kentucky,64.0,1988.0,22.0,515.0,1.0,0.32657555501870233,2.0,0.484,1065.0,368.0,0.713,516.0,133.0,79.0,3713.0,27.9,Winston Bennett,1.0,4.0,8.4,1399.0,10.5,105.284844092219,18.0,123.0,6.0,210.0,83.84837051672268,525000.0,Small Forward,1965-02-09,Right,2.03,1065750.0,2.0
1336,424.0,3.9,9.0,Loyola Marymount University,65.0,1988.0,22.0,312.0,42.0,0.506,83.0,0.504,619.0,210.0,0.68,309.0,109.0,75.0,2023.0,18.6,Corey Gaines,1.0,4.0,10.8,876.0,8.0,100.05565827610225,18.0,99.0,1.5,195.0,79.95309734044248,13000.0,Shooting Guard,1965-06-01,Right,2.03,26389.999999999996,6.0
1337,951.0,7.0,17.0,University of Oklahoma,67.0,1988.0,20.0,638.0,141.0,0.385,366.0,0.489,1306.0,295.0,0.706,418.0,136.0,73.0,2353.0,32.7,Ricky Grace,1.0,4.0,10.8,1712.0,12.6,97.44106536804392,17.0,178.0,3.4,180.0,78.00546075230238,,Point Guard,1967-08-20,Left,2.03,,8.0
1338,659.0,5.2,22.0,Georgia Institute of Technology,71.0,1988.0,23.0,289.0,66.0,0.388,170.0,0.454,636.0,174.0,0.763,228.0,127.0,77.0,3095.0,24.4,Craig Neal,1.0,5.0,7.0,818.0,6.4,102.67025118416063,19.0,127.0,1.6,165.0,81.90073392858258,100000.0,Point Guard,1964-02-16,Right,2.03,202999.99999999997,2.0
1339,,,48.0,Drexel University,73.0,1988.0,21.0,720.0,,0.32627759472817097,,0.478,1505.0,705.0,0.736,958.0,115.0,71.0,4049.0,35.2,Michael Anderson,1.0,4.0,10.5,2208.0,19.2,94.82647245998557,18.0,341.0,6.0,184.0,76.05782416416227,,Point Guard,1966-03-23,Right,2.03,,3.0
1340,177.0,2.4,21.0,"University of Nevada, Las Vegas",74.0,1988.0,22.0,423.0,205.0,0.395,519.0,0.4370000000000001,969.0,120.0,0.764,157.0,73.0,79.0,1987.6827721333332,29.10783950617286,Gerald Paddio,1.0,2.0,10.6,1171.0,16.0,105.284844092219,21.0,69.0,4.6,205.0,83.84837051672268,120000.0,Small Forward,1965-04-21,Right,2.03,243599.99999999997,4.0
1341,320.0,2.4,374.0,University of Louisville,1.0,1989.0,21.0,857.0,1.0,0.32657555501870233,3.0,0.5770000000000001,1486.0,428.0,0.687,623.0,136.0,81.0,4335.0,31.9,Pervis Ellison,1.0,4.0,15.2,2143.0,15.8,107.89943700027737,18.0,171.0,8.4,210.0,85.79600710486278,2300000.0,Center and Power Forward,1967-04-03,Right,1.94,4462000.0,4.0
1342,506.0,3.5,71.0,Duke University,2.0,1989.0,22.0,810.0,108.0,0.388,278.0,0.484,1675.0,427.0,0.775,551.0,143.0,82.0,4307.0,30.1,Danny Ferry,1.0,4.0,11.8,2155.0,15.1,109.2067334543065,19.0,169.0,7.0,230.0,86.76982539893282,2640000.0,Power Forward and Small Forward,1966-10-17,Right,1.94,5121600.0,10.0
1343,451.0,3.4,38.0,University of Arizona,3.0,1989.0,20.0,896.0,140.0,0.456,307.0,0.512,1750.0,623.0,0.7929999999999999,786.0,133.0,80.0,4499.0,33.8,Sean Elliott,1.0,4.0,13.9,2555.0,19.2,106.59214054624815,17.0,103.0,6.1,205.0,84.82218881079272,1800000.0,Small Forward,1968-02-02,Right,1.94,3492000.0,2.0
1344,274.0,2.0,40.0,University of Michigan,4.0,1989.0,21.0,1002.0,135.0,0.48,281.0,0.569,1761.0,303.0,0.797,380.0,134.0,79.0,3989.0,29.8,Glen Rice,1.0,4.0,16.2,2442.0,18.2,105.284844092219,18.0,102.0,6.4,215.0,83.84837051672268,1550000.0,Small Forward,1967-05-28,Right,1.94,3007000.0,5.0
1345,159.0,1.7,86.0,University of North Carolina,5.0,1989.0,20.0,584.0,,0.32627759472817097,,0.601,972.0,384.0,0.6679999999999999,575.0,96.0,81.0,2788.0,29.0,J.R. Reid,1.0,3.0,11.9,1552.0,16.2,107.89943700027737,18.0,109.0,7.6,247.0,85.79600710486278,1250000.0,Power Forward and Center,1968-03-31,Right,1.94,2425000.0,3.0
1346,123.0,1.1,83.5224463240078,University of Oklahoma,6.0,1989.0,22.0,758.0,,0.32627759472817097,,0.516,1468.0,492.0,0.69,713.0,114.0,83.0,3025.0,26.5,Stacey King,1.0,4.0,11.9,2008.0,17.6,110.5140299083357,19.0,109.96103896103895,7.2,230.0,87.74364369300287,1000000.0,Center and Power Forward,1967-01-29,Left,1.94,1940000.0,1.0
1347,204.0,1.7,16.0,Florida State University,7.0,1989.0,21.0,529.0,201.0,0.429,468.0,0.46,1149.0,315.0,0.778,405.0,117.0,78.0,2842.0,24.3,George McCloud,1.0,4.0,12.7,1574.0,13.5,103.97754763818979,18.0,104.0,3.4,205.0,82.87455222265262,940000.0,Small Forward,1967-05-27,Right,1.94,1823600.0,5.0
1348,82.0,0.6,66.0,Louisiana Tech University,8.0,1989.0,21.0,731.0,23.0,0.426,54.0,0.5920000000000001,1235.0,462.0,0.6890000000000001,671.0,127.0,80.0,3514.0,27.7,Randy White,1.0,4.0,11.0,1947.0,15.3,106.59214054624815,18.0,119.0,8.3,240.0,84.82218881079272,730000.0,Power Forward,1967-11-04,Right,1.94,1416200.0,11.0
1349,169.0,1.4,72.0,Georgia Institute of Technology,9.0,1989.0,21.0,853.0,1.0,0.32657555501870233,3.0,0.5660000000000001,1506.0,374.0,0.8009999999999999,467.0,123.0,81.0,4387.0,35.7,Tom Hammonds,1.0,4.0,11.0,2081.0,16.9,107.89943700027737,18.0,59.0,7.2,215.0,85.79600710486278,800000.0,Power Forward,1967-03-27,Right,1.94,1552000.0,3.0
1350,833.0,6.8,22.0,"University of California, Los Angeles",10.0,1989.0,22.0,600.0,52.0,0.464,112.0,0.513,1170.0,209.0,0.624,335.0,122.0,73.0,4297.0,35.2,Pooh Richardson,1.0,4.0,14.9,1461.0,12.0,97.44106536804392,19.0,189.0,4.6,180.0,78.00546075230238,615000.0,Point Guard,1966-05-14,Right,1.94,1193100.0,5.0
1351,125.0,1.8,60.0,University of Illinois at Urbana-Champaign,11.0,1989.0,21.0,485.0,26.0,0.361,72.0,0.5529999999999999,877.0,176.0,0.657,268.0,69.0,78.0,2034.0,29.5,Nick Anderson,1.0,2.0,15.8,1172.0,17.0,103.97754763818979,20.0,94.0,7.3,205.0,82.87455222265262,725000.0,Shooting Guard and Small Forward,1968-01-20,Right,1.94,1406500.0,1.0
1352,784.0,5.6,23.0,University of Oklahoma,12.0,1989.0,21.0,1025.0,240.0,0.5379999999999999,446.0,0.495,2071.0,265.0,0.696,381.0,141.0,72.0,2706.0,36.6,Mookie Blaylock,1.0,4.0,16.8,2555.0,18.1,96.13376891401474,18.0,281.0,4.1,180.0,77.03164245823233,525000.0,Point Guard,1967-03-20,Right,1.94,1018500.0,3.0
